ResponseId,Q1002,Q12,qname,dollars,priority,priority_other
R_22XC9odmNprAidC,I have used tidymodels packages many times,I work in industry,Q5_3,10,Improve chattr,NA
R_22XC9odmNprAidC,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_22XC9odmNprAidC,I have used tidymodels packages many times,I work in industry,Q5_5,15,Stacking ensembles,NA
R_22XC9odmNprAidC,I have used tidymodels packages many times,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_22XC9odmNprAidC,I have used tidymodels packages many times,I work in industry,Q5_10,65,Ordinal regression,NA
R_22XC9odmNprAidC,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_8PgRAxx3j4rO0rn,I have used tidymodels packages many times,I work in industry,Q5_1,5,Sparse tibbles,NA
R_8PgRAxx3j4rO0rn,I have used tidymodels packages many times,I work in industry,Q5_2,10,Causal inference,NA
R_8PgRAxx3j4rO0rn,I have used tidymodels packages many times,I work in industry,Q5_3,0,Improve chattr,NA
R_8PgRAxx3j4rO0rn,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_8PgRAxx3j4rO0rn,I have used tidymodels packages many times,I work in industry,Q5_5,70,Stacking ensembles,NA
R_8PgRAxx3j4rO0rn,I have used tidymodels packages many times,I work in industry,Q5_6,15,Spatial machine learning ,NA
R_8PgRAxx3j4rO0rn,I have used tidymodels packages many times,I work in industry,Q5_10,0,Ordinal regression,NA
R_8PgRAxx3j4rO0rn,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_7Md7lsLZLaXNNHH,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,"Expanded support for Bayesian models, especially brms/Stan"
R_7Md7lsLZLaXNNHH,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,40,Causal inference,"Expanded support for Bayesian models, especially brms/Stan"
R_7Md7lsLZLaXNNHH,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,"Expanded support for Bayesian models, especially brms/Stan"
R_7Md7lsLZLaXNNHH,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,"Expanded support for Bayesian models, especially brms/Stan"
R_7Md7lsLZLaXNNHH,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Stacking ensembles,"Expanded support for Bayesian models, especially brms/Stan"
R_7Md7lsLZLaXNNHH,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,"Expanded support for Bayesian models, especially brms/Stan"
R_7Md7lsLZLaXNNHH,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,20,Ordinal regression,"Expanded support for Bayesian models, especially brms/Stan"
R_7Md7lsLZLaXNNHH,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,40,Other,"Expanded support for Bayesian models, especially brms/Stan"
R_3OTBokN05cbKpzI,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,5,Sparse tibbles,NA
R_3OTBokN05cbKpzI,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,30,Causal inference,NA
R_3OTBokN05cbKpzI,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,30,Improve chattr,NA
R_3OTBokN05cbKpzI,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,5,Cost-sensitive learning,NA
R_3OTBokN05cbKpzI,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,5,Stacking ensembles,NA
R_3OTBokN05cbKpzI,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,20,Spatial machine learning ,NA
R_3OTBokN05cbKpzI,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,5,Ordinal regression,NA
R_3OTBokN05cbKpzI,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_1IcJk8rPCfoEMTA,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,0,Sparse tibbles,NA
R_1IcJk8rPCfoEMTA,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,0,Causal inference,NA
R_1IcJk8rPCfoEMTA,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,30,Improve chattr,NA
R_1IcJk8rPCfoEMTA,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_1IcJk8rPCfoEMTA,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,20,Stacking ensembles,NA
R_1IcJk8rPCfoEMTA,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,20,Spatial machine learning ,NA
R_1IcJk8rPCfoEMTA,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,30,Ordinal regression,NA
R_1IcJk8rPCfoEMTA,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_7YoPON1HKdFgZBD,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_7YoPON1HKdFgZBD,I have used tidymodels packages many times,I work in industry,Q5_2,50,Causal inference,NA
R_7YoPON1HKdFgZBD,I have used tidymodels packages many times,I work in industry,Q5_3,0,Improve chattr,NA
R_7YoPON1HKdFgZBD,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_7YoPON1HKdFgZBD,I have used tidymodels packages many times,I work in industry,Q5_5,0,Stacking ensembles,NA
R_7YoPON1HKdFgZBD,I have used tidymodels packages many times,I work in industry,Q5_6,50,Spatial machine learning ,NA
R_7YoPON1HKdFgZBD,I have used tidymodels packages many times,I work in industry,Q5_10,0,Ordinal regression,NA
R_7YoPON1HKdFgZBD,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_8OGXIRPeeejMIxt,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_8OGXIRPeeejMIxt,I have used tidymodels packages a few times,I work in industry,Q5_2,25,Causal inference,NA
R_8OGXIRPeeejMIxt,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Improve chattr,NA
R_8OGXIRPeeejMIxt,I have used tidymodels packages a few times,I work in industry,Q5_4,25,Cost-sensitive learning,NA
R_8OGXIRPeeejMIxt,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Stacking ensembles,NA
R_8OGXIRPeeejMIxt,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_8OGXIRPeeejMIxt,I have used tidymodels packages a few times,I work in industry,Q5_10,50,Ordinal regression,NA
R_8OGXIRPeeejMIxt,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_7FJSUuePkV9jv6V,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_7FJSUuePkV9jv6V,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,100,Causal inference,NA
R_7FJSUuePkV9jv6V,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_7FJSUuePkV9jv6V,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_7FJSUuePkV9jv6V,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Stacking ensembles,NA
R_7FJSUuePkV9jv6V,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_7FJSUuePkV9jv6V,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,Ordinal regression,NA
R_7FJSUuePkV9jv6V,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_5P0Q5ULb4Z5PgtI,I have used tidymodels packages a few times,I work in industry,Q5_1,15,Sparse tibbles,NA
R_5P0Q5ULb4Z5PgtI,I have used tidymodels packages a few times,I work in industry,Q5_2,40,Causal inference,NA
R_5P0Q5ULb4Z5PgtI,I have used tidymodels packages a few times,I work in industry,Q5_3,20,Improve chattr,NA
R_5P0Q5ULb4Z5PgtI,I have used tidymodels packages a few times,I work in industry,Q5_4,10,Cost-sensitive learning,NA
R_5P0Q5ULb4Z5PgtI,I have used tidymodels packages a few times,I work in industry,Q5_5,5,Stacking ensembles,NA
R_5P0Q5ULb4Z5PgtI,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_5P0Q5ULb4Z5PgtI,I have used tidymodels packages a few times,I work in industry,Q5_10,10,Ordinal regression,NA
R_5P0Q5ULb4Z5PgtI,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_2upwkho1wvzJOZs,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Sparse tibbles,usethis-like workflow (shinymodels / usemodels
R_2upwkho1wvzJOZs,I have used tidymodels packages a few times,I work in industry,Q5_2,20,Causal inference,usethis-like workflow (shinymodels / usemodels
R_2upwkho1wvzJOZs,I have used tidymodels packages a few times,I work in industry,Q5_3,15,Improve chattr,usethis-like workflow (shinymodels / usemodels
R_2upwkho1wvzJOZs,I have used tidymodels packages a few times,I work in industry,Q5_4,10,Cost-sensitive learning,usethis-like workflow (shinymodels / usemodels
R_2upwkho1wvzJOZs,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Stacking ensembles,usethis-like workflow (shinymodels / usemodels
R_2upwkho1wvzJOZs,I have used tidymodels packages a few times,I work in industry,Q5_6,25,Spatial machine learning ,usethis-like workflow (shinymodels / usemodels
R_2upwkho1wvzJOZs,I have used tidymodels packages a few times,I work in industry,Q5_10,10,Ordinal regression,usethis-like workflow (shinymodels / usemodels
R_2upwkho1wvzJOZs,I have used tidymodels packages a few times,I work in industry,Q5_12,20,Other,usethis-like workflow (shinymodels / usemodels
R_3AQCBo4X1R5rOpV,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,Integration with Spark ML Models
R_3AQCBo4X1R5rOpV,I have used tidymodels packages many times,I work in industry,Q5_2,20,Causal inference,Integration with Spark ML Models
R_3AQCBo4X1R5rOpV,I have used tidymodels packages many times,I work in industry,Q5_3,10,Improve chattr,Integration with Spark ML Models
R_3AQCBo4X1R5rOpV,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,Integration with Spark ML Models
R_3AQCBo4X1R5rOpV,I have used tidymodels packages many times,I work in industry,Q5_5,10,Stacking ensembles,Integration with Spark ML Models
R_3AQCBo4X1R5rOpV,I have used tidymodels packages many times,I work in industry,Q5_6,0,Spatial machine learning ,Integration with Spark ML Models
R_3AQCBo4X1R5rOpV,I have used tidymodels packages many times,I work in industry,Q5_10,0,Ordinal regression,Integration with Spark ML Models
R_3AQCBo4X1R5rOpV,I have used tidymodels packages many times,I work in industry,Q5_12,60,Other,Integration with Spark ML Models
R_7wnU6SRYIN3IoLs,I have used tidymodels packages many times,I am a hobbyist,Q5_1,30,Sparse tibbles,NA
R_7wnU6SRYIN3IoLs,I have used tidymodels packages many times,I am a hobbyist,Q5_2,10,Causal inference,NA
R_7wnU6SRYIN3IoLs,I have used tidymodels packages many times,I am a hobbyist,Q5_3,0,Improve chattr,NA
R_7wnU6SRYIN3IoLs,I have used tidymodels packages many times,I am a hobbyist,Q5_4,10,Cost-sensitive learning,NA
R_7wnU6SRYIN3IoLs,I have used tidymodels packages many times,I am a hobbyist,Q5_5,50,Stacking ensembles,NA
R_7wnU6SRYIN3IoLs,I have used tidymodels packages many times,I am a hobbyist,Q5_6,0,Spatial machine learning ,NA
R_7wnU6SRYIN3IoLs,I have used tidymodels packages many times,I am a hobbyist,Q5_10,0,Ordinal regression,NA
R_7wnU6SRYIN3IoLs,I have used tidymodels packages many times,I am a hobbyist,Q5_12,0,Other,NA
R_1HA1nDtZuazW6nU,I have used tidymodels packages a few times,I am a hobbyist,Q5_1,0,Sparse tibbles,NA
R_1HA1nDtZuazW6nU,I have used tidymodels packages a few times,I am a hobbyist,Q5_2,10,Causal inference,NA
R_1HA1nDtZuazW6nU,I have used tidymodels packages a few times,I am a hobbyist,Q5_3,0,Improve chattr,NA
R_1HA1nDtZuazW6nU,I have used tidymodels packages a few times,I am a hobbyist,Q5_4,20,Cost-sensitive learning,NA
R_1HA1nDtZuazW6nU,I have used tidymodels packages a few times,I am a hobbyist,Q5_5,40,Stacking ensembles,NA
R_1HA1nDtZuazW6nU,I have used tidymodels packages a few times,I am a hobbyist,Q5_6,10,Spatial machine learning ,NA
R_1HA1nDtZuazW6nU,I have used tidymodels packages a few times,I am a hobbyist,Q5_10,20,Ordinal regression,NA
R_1HA1nDtZuazW6nU,I have used tidymodels packages a few times,I am a hobbyist,Q5_12,0,Other,NA
R_4QYP6b3tACIwTxD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_4QYP6b3tACIwTxD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,0,Causal inference,NA
R_4QYP6b3tACIwTxD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_4QYP6b3tACIwTxD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,20,Cost-sensitive learning,NA
R_4QYP6b3tACIwTxD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,40,Stacking ensembles,NA
R_4QYP6b3tACIwTxD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_4QYP6b3tACIwTxD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,40,Ordinal regression,NA
R_4QYP6b3tACIwTxD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_8D82JF54HQGAOB3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_8D82JF54HQGAOB3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,50,Causal inference,NA
R_8D82JF54HQGAOB3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_8D82JF54HQGAOB3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_8D82JF54HQGAOB3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,0,Stacking ensembles,NA
R_8D82JF54HQGAOB3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_8D82JF54HQGAOB3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,50,Ordinal regression,NA
R_8D82JF54HQGAOB3,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_7wc7SIZhSVo3I69,I have used tidymodels packages a few times,I work in industry,Q5_1,5,Sparse tibbles,NA
R_7wc7SIZhSVo3I69,I have used tidymodels packages a few times,I work in industry,Q5_2,35,Causal inference,NA
R_7wc7SIZhSVo3I69,I have used tidymodels packages a few times,I work in industry,Q5_3,10,Improve chattr,NA
R_7wc7SIZhSVo3I69,I have used tidymodels packages a few times,I work in industry,Q5_4,10,Cost-sensitive learning,NA
R_7wc7SIZhSVo3I69,I have used tidymodels packages a few times,I work in industry,Q5_5,20,Stacking ensembles,NA
R_7wc7SIZhSVo3I69,I have used tidymodels packages a few times,I work in industry,Q5_6,10,Spatial machine learning ,NA
R_7wc7SIZhSVo3I69,I have used tidymodels packages a few times,I work in industry,Q5_10,10,Ordinal regression,NA
R_7wc7SIZhSVo3I69,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_1ruPE8SGUIAZABz,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_1ruPE8SGUIAZABz,I have used tidymodels packages a few times,I work in industry,Q5_2,50,Causal inference,NA
R_1ruPE8SGUIAZABz,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Improve chattr,NA
R_1ruPE8SGUIAZABz,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_1ruPE8SGUIAZABz,I have used tidymodels packages a few times,I work in industry,Q5_5,30,Stacking ensembles,NA
R_1ruPE8SGUIAZABz,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_1ruPE8SGUIAZABz,I have used tidymodels packages a few times,I work in industry,Q5_10,20,Ordinal regression,NA
R_1ruPE8SGUIAZABz,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_1s0XjGRAXeAWr5h,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_1s0XjGRAXeAWr5h,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,20,Causal inference,NA
R_1s0XjGRAXeAWr5h,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_1s0XjGRAXeAWr5h,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,20,Cost-sensitive learning,NA
R_1s0XjGRAXeAWr5h,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,20,Stacking ensembles,NA
R_1s0XjGRAXeAWr5h,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_1s0XjGRAXeAWr5h,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,40,Ordinal regression,NA
R_1s0XjGRAXeAWr5h,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_3GdCAKjt2DmZ2i6,I have used tidymodels packages a few times,I work in industry,Q5_1,10,Sparse tibbles,NA
R_3GdCAKjt2DmZ2i6,I have used tidymodels packages a few times,I work in industry,Q5_2,50,Causal inference,NA
R_3GdCAKjt2DmZ2i6,I have used tidymodels packages a few times,I work in industry,Q5_3,10,Improve chattr,NA
R_3GdCAKjt2DmZ2i6,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_3GdCAKjt2DmZ2i6,I have used tidymodels packages a few times,I work in industry,Q5_5,30,Stacking ensembles,NA
R_3GdCAKjt2DmZ2i6,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_3GdCAKjt2DmZ2i6,I have used tidymodels packages a few times,I work in industry,Q5_10,0,Ordinal regression,NA
R_3GdCAKjt2DmZ2i6,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_7gNoSRK6DjOFIqE,I have never used tidymodels,I work in industry,Q5_1,75,Sparse tibbles,NA
R_7gNoSRK6DjOFIqE,I have never used tidymodels,I work in industry,Q5_2,25,Causal inference,NA
R_7gNoSRK6DjOFIqE,I have never used tidymodels,I work in industry,Q5_3,0,Improve chattr,NA
R_7gNoSRK6DjOFIqE,I have never used tidymodels,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_7gNoSRK6DjOFIqE,I have never used tidymodels,I work in industry,Q5_5,0,Stacking ensembles,NA
R_7gNoSRK6DjOFIqE,I have never used tidymodels,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_7gNoSRK6DjOFIqE,I have never used tidymodels,I work in industry,Q5_10,0,Ordinal regression,NA
R_7gNoSRK6DjOFIqE,I have never used tidymodels,I work in industry,Q5_12,0,Other,NA
R_7OMJTzA84g8aewZ,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,Tidymodels for Python
R_7OMJTzA84g8aewZ,I have used tidymodels packages many times,I work in industry,Q5_2,60,Causal inference,Tidymodels for Python
R_7OMJTzA84g8aewZ,I have used tidymodels packages many times,I work in industry,Q5_3,0,Improve chattr,Tidymodels for Python
R_7OMJTzA84g8aewZ,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,Tidymodels for Python
R_7OMJTzA84g8aewZ,I have used tidymodels packages many times,I work in industry,Q5_5,20,Stacking ensembles,Tidymodels for Python
R_7OMJTzA84g8aewZ,I have used tidymodels packages many times,I work in industry,Q5_6,0,Spatial machine learning ,Tidymodels for Python
R_7OMJTzA84g8aewZ,I have used tidymodels packages many times,I work in industry,Q5_10,10,Ordinal regression,Tidymodels for Python
R_7OMJTzA84g8aewZ,I have used tidymodels packages many times,I work in industry,Q5_12,10,Other,Tidymodels for Python
R_631YhW6y9Z0XbtV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_631YhW6y9Z0XbtV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,100,Causal inference,NA
R_631YhW6y9Z0XbtV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Improve chattr,NA
R_631YhW6y9Z0XbtV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_631YhW6y9Z0XbtV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Stacking ensembles,NA
R_631YhW6y9Z0XbtV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_631YhW6y9Z0XbtV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,Ordinal regression,NA
R_631YhW6y9Z0XbtV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_6gSc2s9WTQxMLuh,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_6gSc2s9WTQxMLuh,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,70,Causal inference,NA
R_6gSc2s9WTQxMLuh,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,10,Improve chattr,NA
R_6gSc2s9WTQxMLuh,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_6gSc2s9WTQxMLuh,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Stacking ensembles,NA
R_6gSc2s9WTQxMLuh,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_6gSc2s9WTQxMLuh,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,20,Ordinal regression,NA
R_6gSc2s9WTQxMLuh,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_39mFC2G8ZL6iw3n,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_39mFC2G8ZL6iw3n,I have used tidymodels packages many times,I work in industry,Q5_2,70,Causal inference,NA
R_39mFC2G8ZL6iw3n,I have used tidymodels packages many times,I work in industry,Q5_3,0,Improve chattr,NA
R_39mFC2G8ZL6iw3n,I have used tidymodels packages many times,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_39mFC2G8ZL6iw3n,I have used tidymodels packages many times,I work in industry,Q5_5,0,Stacking ensembles,NA
R_39mFC2G8ZL6iw3n,I have used tidymodels packages many times,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_39mFC2G8ZL6iw3n,I have used tidymodels packages many times,I work in industry,Q5_10,30,Ordinal regression,NA
R_39mFC2G8ZL6iw3n,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_53wgYbIfM0U0FtT,I have used tidymodels packages many times,I work in industry,Q5_1,0,Sparse tibbles,Deep learning
R_53wgYbIfM0U0FtT,I have used tidymodels packages many times,I work in industry,Q5_2,0,Causal inference,Deep learning
R_53wgYbIfM0U0FtT,I have used tidymodels packages many times,I work in industry,Q5_3,0,Improve chattr,Deep learning
R_53wgYbIfM0U0FtT,I have used tidymodels packages many times,I work in industry,Q5_4,25,Cost-sensitive learning,Deep learning
R_53wgYbIfM0U0FtT,I have used tidymodels packages many times,I work in industry,Q5_5,25,Stacking ensembles,Deep learning
R_53wgYbIfM0U0FtT,I have used tidymodels packages many times,I work in industry,Q5_6,0,Spatial machine learning ,Deep learning
R_53wgYbIfM0U0FtT,I have used tidymodels packages many times,I work in industry,Q5_10,25,Ordinal regression,Deep learning
R_53wgYbIfM0U0FtT,I have used tidymodels packages many times,I work in industry,Q5_12,25,Other,Deep learning
R_2qKbbdGfOL8pezk,I have used tidymodels packages a few times,I work in industry,Q5_1,20,Sparse tibbles,Supporting Torch-based models
R_2qKbbdGfOL8pezk,I have used tidymodels packages a few times,I work in industry,Q5_2,15,Causal inference,Supporting Torch-based models
R_2qKbbdGfOL8pezk,I have used tidymodels packages a few times,I work in industry,Q5_3,15,Improve chattr,Supporting Torch-based models
R_2qKbbdGfOL8pezk,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Cost-sensitive learning,Supporting Torch-based models
R_2qKbbdGfOL8pezk,I have used tidymodels packages a few times,I work in industry,Q5_5,10,Stacking ensembles,Supporting Torch-based models
R_2qKbbdGfOL8pezk,I have used tidymodels packages a few times,I work in industry,Q5_6,10,Spatial machine learning ,Supporting Torch-based models
R_2qKbbdGfOL8pezk,I have used tidymodels packages a few times,I work in industry,Q5_10,0,Ordinal regression,Supporting Torch-based models
R_2qKbbdGfOL8pezk,I have used tidymodels packages a few times,I work in industry,Q5_12,30,Other,Supporting Torch-based models
R_7WST0W897yNJgGD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,0,Sparse tibbles,NA
R_7WST0W897yNJgGD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,70,Causal inference,NA
R_7WST0W897yNJgGD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,20,Improve chattr,NA
R_7WST0W897yNJgGD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Cost-sensitive learning,NA
R_7WST0W897yNJgGD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,10,Stacking ensembles,NA
R_7WST0W897yNJgGD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,0,Spatial machine learning ,NA
R_7WST0W897yNJgGD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,0,Ordinal regression,NA
R_7WST0W897yNJgGD,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_3JgY2D9p9hmSITL,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,0,Sparse tibbles,NA
R_3JgY2D9p9hmSITL,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,50,Causal inference,NA
R_3JgY2D9p9hmSITL,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,50,Improve chattr,NA
R_3JgY2D9p9hmSITL,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,0,Cost-sensitive learning,NA
R_3JgY2D9p9hmSITL,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,0,Stacking ensembles,NA
R_3JgY2D9p9hmSITL,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Spatial machine learning ,NA
R_3JgY2D9p9hmSITL,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,0,Ordinal regression,NA
R_3JgY2D9p9hmSITL,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_5MG5nnIhmYYCTzr,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Sparse tibbles,NA
R_5MG5nnIhmYYCTzr,I have used tidymodels packages a few times,I work in industry,Q5_2,20,Causal inference,NA
