ResponseId,Q1002,Q12,qname,dollars,priority,priority_other
R_OIpDWygHOluzQ65,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_OIpDWygHOluzQ65,I have used tidymodels packages many times,I work in industry,Q5_4,50,Probability threshold optimization,NA
R_OIpDWygHOluzQ65,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_OIpDWygHOluzQ65,I have used tidymodels packages many times,I work in industry,Q5_6,20,Better serialization tools ,NA
R_OIpDWygHOluzQ65,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_OIpDWygHOluzQ65,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_1FlmuV8dmwZ8w1e,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Model fairness analysis and metrics,"SOTA NLP support (GPT, BERT models and similar, huggingface)"
R_1FlmuV8dmwZ8w1e,I have used tidymodels packages a few times,I work in industry,Q5_2,0,Supervised feature selection,"SOTA NLP support (GPT, BERT models and similar, huggingface)"
R_1FlmuV8dmwZ8w1e,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Probability calibration (post modeling),"SOTA NLP support (GPT, BERT models and similar, huggingface)"
R_1FlmuV8dmwZ8w1e,I have used tidymodels packages a few times,I work in industry,Q5_4,20,Probability threshold optimization,"SOTA NLP support (GPT, BERT models and similar, huggingface)"
R_1FlmuV8dmwZ8w1e,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Spatial analysis models and methods,"SOTA NLP support (GPT, BERT models and similar, huggingface)"
R_1FlmuV8dmwZ8w1e,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,"SOTA NLP support (GPT, BERT models and similar, huggingface)"
R_1FlmuV8dmwZ8w1e,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,"SOTA NLP support (GPT, BERT models and similar, huggingface)"
R_1FlmuV8dmwZ8w1e,I have used tidymodels packages a few times,I work in industry,Q5_12,80,Other,"SOTA NLP support (GPT, BERT models and similar, huggingface)"
R_3KZAdQIZdkqzJhS,I have used tidymodels packages a few times,I am a student,Q5_1,20,Model fairness analysis and metrics,NA
R_3KZAdQIZdkqzJhS,I have used tidymodels packages a few times,I am a student,Q5_2,10,Supervised feature selection,NA
R_3KZAdQIZdkqzJhS,I have used tidymodels packages a few times,I am a student,Q5_3,10,Probability calibration (post modeling),NA
R_3KZAdQIZdkqzJhS,I have used tidymodels packages a few times,I am a student,Q5_4,5,Probability threshold optimization,NA
R_3KZAdQIZdkqzJhS,I have used tidymodels packages a few times,I am a student,Q5_5,20,Spatial analysis models and methods,NA
R_3KZAdQIZdkqzJhS,I have used tidymodels packages a few times,I am a student,Q5_6,30,Better serialization tools ,NA
R_3KZAdQIZdkqzJhS,I have used tidymodels packages a few times,I am a student,Q5_10,5,H2O.ai support ,NA
R_3KZAdQIZdkqzJhS,I have used tidymodels packages a few times,I am a student,Q5_12,0,Other,NA
R_3JjX4xLwTUWxUw9,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,More Survival analysis
R_3JjX4xLwTUWxUw9,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,0,Supervised feature selection,More Survival analysis
R_3JjX4xLwTUWxUw9,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),More Survival analysis
R_3JjX4xLwTUWxUw9,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,More Survival analysis
R_3JjX4xLwTUWxUw9,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,More Survival analysis
R_3JjX4xLwTUWxUw9,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,More Survival analysis
R_3JjX4xLwTUWxUw9,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,More Survival analysis
R_3JjX4xLwTUWxUw9,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,100,Other,More Survival analysis
R_qF0uALWCafsLYn7,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_qF0uALWCafsLYn7,I have used tidymodels packages many times,I work in industry,Q5_2,20,Supervised feature selection,NA
R_qF0uALWCafsLYn7,I have used tidymodels packages many times,I work in industry,Q5_3,30,Probability calibration (post modeling),NA
R_qF0uALWCafsLYn7,I have used tidymodels packages many times,I work in industry,Q5_4,20,Probability threshold optimization,NA
R_qF0uALWCafsLYn7,I have used tidymodels packages many times,I work in industry,Q5_5,30,Spatial analysis models and methods,NA
R_qF0uALWCafsLYn7,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_qF0uALWCafsLYn7,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_qF0uALWCafsLYn7,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_32XUZkQfW7E9wkI,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_32XUZkQfW7E9wkI,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_32XUZkQfW7E9wkI,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_32XUZkQfW7E9wkI,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_32XUZkQfW7E9wkI,I have used tidymodels packages many times,I work in industry,Q5_5,50,Spatial analysis models and methods,NA
R_32XUZkQfW7E9wkI,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_32XUZkQfW7E9wkI,I have used tidymodels packages many times,I work in industry,Q5_10,50,H2O.ai support ,NA
R_32XUZkQfW7E9wkI,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_21h7wTmTe5sAmMK,I have never used tidymodels,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_21h7wTmTe5sAmMK,I have never used tidymodels,I work in industry,Q5_2,30,Supervised feature selection,NA
R_21h7wTmTe5sAmMK,I have never used tidymodels,I work in industry,Q5_3,35,Probability calibration (post modeling),NA
R_21h7wTmTe5sAmMK,I have never used tidymodels,I work in industry,Q5_4,35,Probability threshold optimization,NA
R_21h7wTmTe5sAmMK,I have never used tidymodels,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_21h7wTmTe5sAmMK,I have never used tidymodels,I work in industry,Q5_6,0,Better serialization tools ,NA
R_21h7wTmTe5sAmMK,I have never used tidymodels,I work in industry,Q5_10,0,H2O.ai support ,NA
R_21h7wTmTe5sAmMK,I have never used tidymodels,I work in industry,Q5_12,0,Other,NA
R_5uKNW9gtGVaMIbn,I have used tidymodels packages a few times,I work in industry,Q5_1,20,Model fairness analysis and metrics,No support for weights #136
R_5uKNW9gtGVaMIbn,I have used tidymodels packages a few times,I work in industry,Q5_2,0,Supervised feature selection,No support for weights #136
R_5uKNW9gtGVaMIbn,I have used tidymodels packages a few times,I work in industry,Q5_3,15,Probability calibration (post modeling),No support for weights #136
R_5uKNW9gtGVaMIbn,I have used tidymodels packages a few times,I work in industry,Q5_4,15,Probability threshold optimization,No support for weights #136
R_5uKNW9gtGVaMIbn,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Spatial analysis models and methods,No support for weights #136
R_5uKNW9gtGVaMIbn,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,No support for weights #136
R_5uKNW9gtGVaMIbn,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,No support for weights #136
R_5uKNW9gtGVaMIbn,I have used tidymodels packages a few times,I work in industry,Q5_12,50,Other,No support for weights #136
R_2V4SdfxQ9MCy0PQ,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,spark integration
R_2V4SdfxQ9MCy0PQ,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,spark integration
R_2V4SdfxQ9MCy0PQ,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),spark integration
R_2V4SdfxQ9MCy0PQ,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,spark integration
R_2V4SdfxQ9MCy0PQ,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,spark integration
R_2V4SdfxQ9MCy0PQ,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,spark integration
R_2V4SdfxQ9MCy0PQ,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,spark integration
R_2V4SdfxQ9MCy0PQ,I have used tidymodels packages many times,I work in industry,Q5_12,100,Other,spark integration
R_1g1slAdSxCT9Zz0,I have never used tidymodels,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_1g1slAdSxCT9Zz0,I have never used tidymodels,I work in industry,Q5_2,50,Supervised feature selection,NA
R_1g1slAdSxCT9Zz0,I have never used tidymodels,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_1g1slAdSxCT9Zz0,I have never used tidymodels,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_1g1slAdSxCT9Zz0,I have never used tidymodels,I work in industry,Q5_5,50,Spatial analysis models and methods,NA
R_1g1slAdSxCT9Zz0,I have never used tidymodels,I work in industry,Q5_6,0,Better serialization tools ,NA
R_1g1slAdSxCT9Zz0,I have never used tidymodels,I work in industry,Q5_10,0,H2O.ai support ,NA
R_1g1slAdSxCT9Zz0,I have never used tidymodels,I work in industry,Q5_12,0,Other,NA
R_2dWQRtBBS1qLmGD,I have used tidymodels packages many times,I am a hobbyist,Q5_1,0,Model fairness analysis and metrics,Cheatsheet
R_2dWQRtBBS1qLmGD,I have used tidymodels packages many times,I am a hobbyist,Q5_2,0,Supervised feature selection,Cheatsheet
R_2dWQRtBBS1qLmGD,I have used tidymodels packages many times,I am a hobbyist,Q5_3,0,Probability calibration (post modeling),Cheatsheet
R_2dWQRtBBS1qLmGD,I have used tidymodels packages many times,I am a hobbyist,Q5_4,0,Probability threshold optimization,Cheatsheet
R_2dWQRtBBS1qLmGD,I have used tidymodels packages many times,I am a hobbyist,Q5_5,0,Spatial analysis models and methods,Cheatsheet
R_2dWQRtBBS1qLmGD,I have used tidymodels packages many times,I am a hobbyist,Q5_6,0,Better serialization tools ,Cheatsheet
R_2dWQRtBBS1qLmGD,I have used tidymodels packages many times,I am a hobbyist,Q5_10,0,H2O.ai support ,Cheatsheet
R_2dWQRtBBS1qLmGD,I have used tidymodels packages many times,I am a hobbyist,Q5_12,100,Other,Cheatsheet
R_3Empvzk5sz3KBTL,I have used tidymodels packages many times,I work in industry,Q5_1,30,Model fairness analysis and metrics,NA
R_3Empvzk5sz3KBTL,I have used tidymodels packages many times,I work in industry,Q5_2,20,Supervised feature selection,NA
R_3Empvzk5sz3KBTL,I have used tidymodels packages many times,I work in industry,Q5_3,10,Probability calibration (post modeling),NA
R_3Empvzk5sz3KBTL,I have used tidymodels packages many times,I work in industry,Q5_4,10,Probability threshold optimization,NA
R_3Empvzk5sz3KBTL,I have used tidymodels packages many times,I work in industry,Q5_5,20,Spatial analysis models and methods,NA
R_3Empvzk5sz3KBTL,I have used tidymodels packages many times,I work in industry,Q5_6,10,Better serialization tools ,NA
R_3Empvzk5sz3KBTL,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_3Empvzk5sz3KBTL,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_1DJb61sMX3lq3An,I have used tidymodels packages many times,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_1DJb61sMX3lq3An,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_1DJb61sMX3lq3An,I have used tidymodels packages many times,I work in industry,Q5_3,30,Probability calibration (post modeling),NA
R_1DJb61sMX3lq3An,I have used tidymodels packages many times,I work in industry,Q5_4,50,Probability threshold optimization,NA
R_1DJb61sMX3lq3An,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_1DJb61sMX3lq3An,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_1DJb61sMX3lq3An,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_1DJb61sMX3lq3An,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_3qgm1JRkLFZ2HCV,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,100,Model fairness analysis and metrics,NA
R_3qgm1JRkLFZ2HCV,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,0,Supervised feature selection,NA
R_3qgm1JRkLFZ2HCV,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_3qgm1JRkLFZ2HCV,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_3qgm1JRkLFZ2HCV,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_3qgm1JRkLFZ2HCV,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Better serialization tools ,NA
R_3qgm1JRkLFZ2HCV,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,0,H2O.ai support ,NA
R_3qgm1JRkLFZ2HCV,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_2QrCtiNJShtEs8J,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_2QrCtiNJShtEs8J,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,70,Supervised feature selection,NA
R_2QrCtiNJShtEs8J,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,10,Probability calibration (post modeling),NA
R_2QrCtiNJShtEs8J,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,20,Probability threshold optimization,NA
R_2QrCtiNJShtEs8J,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_2QrCtiNJShtEs8J,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Better serialization tools ,NA
R_2QrCtiNJShtEs8J,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,0,H2O.ai support ,NA
R_2QrCtiNJShtEs8J,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_1LZ6dVgyQ7EuF04,I have used tidymodels packages a few times,I am a student,Q5_1,25,Model fairness analysis and metrics,NA
R_1LZ6dVgyQ7EuF04,I have used tidymodels packages a few times,I am a student,Q5_2,10,Supervised feature selection,NA
R_1LZ6dVgyQ7EuF04,I have used tidymodels packages a few times,I am a student,Q5_3,20,Probability calibration (post modeling),NA
R_1LZ6dVgyQ7EuF04,I have used tidymodels packages a few times,I am a student,Q5_4,10,Probability threshold optimization,NA
R_1LZ6dVgyQ7EuF04,I have used tidymodels packages a few times,I am a student,Q5_5,25,Spatial analysis models and methods,NA
R_1LZ6dVgyQ7EuF04,I have used tidymodels packages a few times,I am a student,Q5_6,10,Better serialization tools ,NA
R_1LZ6dVgyQ7EuF04,I have used tidymodels packages a few times,I am a student,Q5_10,0,H2O.ai support ,NA
R_1LZ6dVgyQ7EuF04,I have used tidymodels packages a few times,I am a student,Q5_12,0,Other,NA
R_3ezEyBmTqSEudm0,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,precision in cross validation
R_3ezEyBmTqSEudm0,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,precision in cross validation
R_3ezEyBmTqSEudm0,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),precision in cross validation
R_3ezEyBmTqSEudm0,I have used tidymodels packages many times,I work in industry,Q5_4,20,Probability threshold optimization,precision in cross validation
R_3ezEyBmTqSEudm0,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,precision in cross validation
R_3ezEyBmTqSEudm0,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,precision in cross validation
R_3ezEyBmTqSEudm0,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,precision in cross validation
R_3ezEyBmTqSEudm0,I have used tidymodels packages many times,I work in industry,Q5_12,80,Other,precision in cross validation
R_RF6nSf2kwFANfvr,I have never used tidymodels,I work in industry,Q5_1,0,Model fairness analysis and metrics,timeseries forecasting (fable?)
R_RF6nSf2kwFANfvr,I have never used tidymodels,I work in industry,Q5_2,0,Supervised feature selection,timeseries forecasting (fable?)
R_RF6nSf2kwFANfvr,I have never used tidymodels,I work in industry,Q5_3,0,Probability calibration (post modeling),timeseries forecasting (fable?)
R_RF6nSf2kwFANfvr,I have never used tidymodels,I work in industry,Q5_4,0,Probability threshold optimization,timeseries forecasting (fable?)
R_RF6nSf2kwFANfvr,I have never used tidymodels,I work in industry,Q5_5,0,Spatial analysis models and methods,timeseries forecasting (fable?)
R_RF6nSf2kwFANfvr,I have never used tidymodels,I work in industry,Q5_6,0,Better serialization tools ,timeseries forecasting (fable?)
R_RF6nSf2kwFANfvr,I have never used tidymodels,I work in industry,Q5_10,0,H2O.ai support ,timeseries forecasting (fable?)
R_RF6nSf2kwFANfvr,I have never used tidymodels,I work in industry,Q5_12,100,Other,timeseries forecasting (fable?)
R_AtBlAIRN2MGWW2Z,I have contributed to tidymodels packages or taught others how to use them,"I am an academic, professor, and/or researcher",Q5_1,90,Model fairness analysis and metrics,NA
R_AtBlAIRN2MGWW2Z,I have contributed to tidymodels packages or taught others how to use them,"I am an academic, professor, and/or researcher",Q5_2,10,Supervised feature selection,NA
R_AtBlAIRN2MGWW2Z,I have contributed to tidymodels packages or taught others how to use them,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),NA
R_AtBlAIRN2MGWW2Z,I have contributed to tidymodels packages or taught others how to use them,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_AtBlAIRN2MGWW2Z,I have contributed to tidymodels packages or taught others how to use them,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,NA
R_AtBlAIRN2MGWW2Z,I have contributed to tidymodels packages or taught others how to use them,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,NA
R_AtBlAIRN2MGWW2Z,I have contributed to tidymodels packages or taught others how to use them,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_AtBlAIRN2MGWW2Z,I have contributed to tidymodels packages or taught others how to use them,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_10ShaZx96A6gk1E,I have used tidymodels packages many times,I work in industry,Q5_1,20,Model fairness analysis and metrics,Faster parallelisation
R_10ShaZx96A6gk1E,I have used tidymodels packages many times,I work in industry,Q5_2,10,Supervised feature selection,Faster parallelisation
R_10ShaZx96A6gk1E,I have used tidymodels packages many times,I work in industry,Q5_3,10,Probability calibration (post modeling),Faster parallelisation
R_10ShaZx96A6gk1E,I have used tidymodels packages many times,I work in industry,Q5_4,25,Probability threshold optimization,Faster parallelisation
R_10ShaZx96A6gk1E,I have used tidymodels packages many times,I work in industry,Q5_5,5,Spatial analysis models and methods,Faster parallelisation
R_10ShaZx96A6gk1E,I have used tidymodels packages many times,I work in industry,Q5_6,10,Better serialization tools ,Faster parallelisation
R_10ShaZx96A6gk1E,I have used tidymodels packages many times,I work in industry,Q5_10,15,H2O.ai support ,Faster parallelisation
R_10ShaZx96A6gk1E,I have used tidymodels packages many times,I work in industry,Q5_12,5,Other,Faster parallelisation
R_D8kg4verlBPdAwV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,25,Model fairness analysis and metrics,NA
R_D8kg4verlBPdAwV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,75,Supervised feature selection,NA
R_D8kg4verlBPdAwV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),NA
R_D8kg4verlBPdAwV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_D8kg4verlBPdAwV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,NA
R_D8kg4verlBPdAwV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,NA
R_D8kg4verlBPdAwV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_D8kg4verlBPdAwV,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_2t9DFDPhvxVmCI8,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,"Being able to split test/train based on grouped samples. E.g. I have 10 rows associated with one patient, I want all of them into the same test/train split."
R_2t9DFDPhvxVmCI8,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,10,Supervised feature selection,"Being able to split test/train based on grouped samples. E.g. I have 10 rows associated with one patient, I want all of them into the same test/train split."
R_2t9DFDPhvxVmCI8,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,20,Probability calibration (post modeling),"Being able to split test/train based on grouped samples. E.g. I have 10 rows associated with one patient, I want all of them into the same test/train split."
R_2t9DFDPhvxVmCI8,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,30,Probability threshold optimization,"Being able to split test/train based on grouped samples. E.g. I have 10 rows associated with one patient, I want all of them into the same test/train split."
R_2t9DFDPhvxVmCI8,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,"Being able to split test/train based on grouped samples. E.g. I have 10 rows associated with one patient, I want all of them into the same test/train split."
R_2t9DFDPhvxVmCI8,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,20,Better serialization tools ,"Being able to split test/train based on grouped samples. E.g. I have 10 rows associated with one patient, I want all of them into the same test/train split."
R_2t9DFDPhvxVmCI8,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,"Being able to split test/train based on grouped samples. E.g. I have 10 rows associated with one patient, I want all of them into the same test/train split."
R_2t9DFDPhvxVmCI8,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,20,Other,"Being able to split test/train based on grouped samples. E.g. I have 10 rows associated with one patient, I want all of them into the same test/train split."
R_1mUGO8PLgPuSmUV,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_1mUGO8PLgPuSmUV,I have used tidymodels packages a few times,I work in industry,Q5_2,50,Supervised feature selection,NA
R_1mUGO8PLgPuSmUV,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_1mUGO8PLgPuSmUV,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_1mUGO8PLgPuSmUV,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_1mUGO8PLgPuSmUV,I have used tidymodels packages a few times,I work in industry,Q5_6,20,Better serialization tools ,NA
R_1mUGO8PLgPuSmUV,I have used tidymodels packages a few times,I work in industry,Q5_10,30,H2O.ai support ,NA
R_1mUGO8PLgPuSmUV,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_AtVFRajnAtIyEhz,I have used tidymodels packages a few times,I work in industry,Q5_1,10,Model fairness analysis and metrics,NA
R_AtVFRajnAtIyEhz,I have used tidymodels packages a few times,I work in industry,Q5_2,25,Supervised feature selection,NA
R_AtVFRajnAtIyEhz,I have used tidymodels packages a few times,I work in industry,Q5_3,25,Probability calibration (post modeling),NA
R_AtVFRajnAtIyEhz,I have used tidymodels packages a few times,I work in industry,Q5_4,10,Probability threshold optimization,NA
R_AtVFRajnAtIyEhz,I have used tidymodels packages a few times,I work in industry,Q5_5,10,Spatial analysis models and methods,NA
R_AtVFRajnAtIyEhz,I have used tidymodels packages a few times,I work in industry,Q5_6,10,Better serialization tools ,NA
R_AtVFRajnAtIyEhz,I have used tidymodels packages a few times,I work in industry,Q5_10,10,H2O.ai support ,NA
R_AtVFRajnAtIyEhz,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_31Rj71cncwgoiNM,I have used tidymodels packages many times,I work in industry,Q5_1,80,Model fairness analysis and metrics,NA
R_31Rj71cncwgoiNM,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_31Rj71cncwgoiNM,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_31Rj71cncwgoiNM,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_31Rj71cncwgoiNM,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_31Rj71cncwgoiNM,I have used tidymodels packages many times,I work in industry,Q5_6,20,Better serialization tools ,NA
R_31Rj71cncwgoiNM,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_31Rj71cncwgoiNM,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_2tng4Z8dazK6EVu,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_2tng4Z8dazK6EVu,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_2tng4Z8dazK6EVu,I have used tidymodels packages many times,I work in industry,Q5_3,10,Probability calibration (post modeling),NA
R_2tng4Z8dazK6EVu,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_2tng4Z8dazK6EVu,I have used tidymodels packages many times,I work in industry,Q5_5,50,Spatial analysis models and methods,NA
R_2tng4Z8dazK6EVu,I have used tidymodels packages many times,I work in industry,Q5_6,40,Better serialization tools ,NA
R_2tng4Z8dazK6EVu,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_2tng4Z8dazK6EVu,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_33BZ1k64afZAzrb,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,10,Model fairness analysis and metrics,NA
R_33BZ1k64afZAzrb,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,0,Supervised feature selection,NA
R_33BZ1k64afZAzrb,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,10,Probability calibration (post modeling),NA
R_33BZ1k64afZAzrb,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,80,Probability threshold optimization,NA
R_33BZ1k64afZAzrb,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,NA
R_33BZ1k64afZAzrb,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,NA
R_33BZ1k64afZAzrb,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_33BZ1k64afZAzrb,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_3niTJdlENjn6ly3,I have used tidymodels packages many times,I work in industry,Q5_1,25,Model fairness analysis and metrics,support for offsets
R_3niTJdlENjn6ly3,I have used tidymodels packages many times,I work in industry,Q5_2,0,Supervised feature selection,support for offsets
R_3niTJdlENjn6ly3,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),support for offsets
