ResponseId,Q1002,qname,dollars,priority,priority_other
R_1M65KEC3YQxKDPt,I have used tidymodels packages many times,Q5_5,5,Translate prediction equations,NA
R_1M65KEC3YQxKDPt,I have used tidymodels packages many times,Q5_6,0,Model stacking ,NA
R_1M65KEC3YQxKDPt,I have used tidymodels packages many times,Q5_8,15,Post-processing in workflow(),NA
R_1M65KEC3YQxKDPt,I have used tidymodels packages many times,Q5_9,30,Ignore recipe steps,NA
R_1M65KEC3YQxKDPt,I have used tidymodels packages many times,Q5_10,10,H2O.ai support ,NA
R_1M65KEC3YQxKDPt,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_3,33,Adaptive resampling and better parallelization,NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_4,34,"Model monitoring, updating, & organization",NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_6,0,Model stacking ,NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_8,33,Post-processing in workflow(),NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_1LSWlsCkb7hRztQ,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_3,15,Adaptive resampling and better parallelization,NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_4,15,"Model monitoring, updating, & organization",NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_5,10,Translate prediction equations,NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_8,15,Post-processing in workflow(),NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_9,15,Ignore recipe steps,NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3JK5DYRkKHNRqKa,I have used tidymodels packages a few times,Q5_12,30,Other,"Full integration for Generalized linear mixed models (incl. CV, Bootstrapping etc.)"
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_3,50,Adaptive resampling and better parallelization,NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_4,50,"Model monitoring, updating, & organization",NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_cVhFYr8JAYKesLL,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_6,50,Model stacking ,NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_8,30,Post-processing in workflow(),NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_3qwgj6YspyYCWdt,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_3,30,Adaptive resampling and better parallelization,NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_5,10,Translate prediction equations,NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_6,30,Model stacking ,NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_8,0,Post-processing in workflow(),NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_1eWE0G5S2Ct5xAU,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_1,0,Survival analysis,NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_2,0,Support for sparse data structures,NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_3,30,Adaptive resampling and better parallelization,NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_4,10,"Model monitoring, updating, & organization",NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_5,0,Translate prediction equations,NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_6,20,Model stacking ,NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_8,30,Post-processing in workflow(),NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_9,0,Ignore recipe steps,NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_10,10,H2O.ai support ,NA
R_26neSgrmRq7R3s6,I have contributed to tidymodels packages or taught others how to use them,Q5_12,0,Other,NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_6,20,Model stacking ,NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_9,10,Ignore recipe steps,NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2afaz42CfCY0ylQ,I have used tidymodels packages a few times,Q5_12,50,Other,Class weights
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_1,25,Survival analysis,NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_4,5,"Model monitoring, updating, & organization",NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_5,20,Translate prediction equations,NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_6,20,Model stacking ,NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_8,5,Post-processing in workflow(),NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_1ZzBf4SGn9Dtn7X,I have used tidymodels packages many times,Q5_12,25,Other,Additional models - GAM / mixed / panel
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_5,30,Translate prediction equations,NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_6,0,Model stacking ,NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_8,20,Post-processing in workflow(),NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_9,0,Ignore recipe steps,NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_10,40,H2O.ai support ,NA
R_2zGEZKMpdCIy2Bu,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_3,20,Adaptive resampling and better parallelization,NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_6,30,Model stacking ,NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_10,10,H2O.ai support ,NA
R_82ZoPvX6rBX5D4R,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_1,50,Survival analysis,NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_4,50,"Model monitoring, updating, & organization",NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2w04j0hkOsos6tm,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_6,30,Model stacking ,NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_9,30,Ignore recipe steps,NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_10,30,H2O.ai support ,NA
R_ulJ2rFFfNa2o7a9,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_2,10,Support for sparse data structures,NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_3,10,Adaptive resampling and better parallelization,NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_5,50,Translate prediction equations,NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_6,10,Model stacking ,NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_10,10,H2O.ai support ,NA
R_26nZJxiBfhsIX2K,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_1,10,Survival analysis,NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_4,10,"Model monitoring, updating, & organization",NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_5,40,Translate prediction equations,NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_6,10,Model stacking ,NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_8,20,Post-processing in workflow(),NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_10,10,H2O.ai support ,NA
R_3O9y3B6t3EwCLf7,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_1,40,Survival analysis,NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_3,5,Adaptive resampling and better parallelization,NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_5,20,Translate prediction equations,NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_6,5,Model stacking ,NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_8,5,Post-processing in workflow(),NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_10,5,H2O.ai support ,NA
R_ufXChW0Ujwvsw0x,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_6,30,Model stacking ,NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_10,40,H2O.ai support ,NA
R_2dtoMGy7E6gcqKK,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_3,40,Adaptive resampling and better parallelization,NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_6,50,Model stacking ,NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2R1WbK88kPy8CAp,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_1,0,Survival analysis,NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_2,0,Support for sparse data structures,NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_3,15,Adaptive resampling and better parallelization,NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_4,20,"Model monitoring, updating, & organization",NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_5,0,Translate prediction equations,NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_6,20,Model stacking ,NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_8,20,Post-processing in workflow(),NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_9,25,Ignore recipe steps,NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_10,0,H2O.ai support ,NA
R_7PwfP0p1MfSQAmJ,I have used tidymodels packages many times,Q5_12,0,Other,NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_4,25,"Model monitoring, updating, & organization",NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_6,50,Model stacking ,NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_9,25,Ignore recipe steps,NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_RITsCFvgA42OKnn,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_4,30,"Model monitoring, updating, & organization",NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_6,40,Model stacking ,NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_8,30,Post-processing in workflow(),NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_2dyapXJGQpFrDY3,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_1,33,Survival analysis,NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_3,33,Adaptive resampling and better parallelization,NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_4,1,"Model monitoring, updating, & organization",NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_5,33,Translate prediction equations,NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_10,0,H2O.ai support ,NA
R_3JdXW9R9B2hNCwd,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_1,0,Survival analysis,NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_2,0,Support for sparse data structures,NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_3,0,Adaptive resampling and better parallelization,NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_4,0,"Model monitoring, updating, & organization",NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_5,0,Translate prediction equations,NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_6,0,Model stacking ,NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_8,0,Post-processing in workflow(),NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_9,0,Ignore recipe steps,NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_10,0,H2O.ai support ,NA
R_10pCRhmF6QedMbQ,I have never used tidymodels,Q5_12,100,Other,Survey weights
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_6,33,Model stacking ,NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_8,34,Post-processing in workflow(),NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_10,33,H2O.ai support ,NA
R_2YM5bKqBV0arfCq,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_3,30,Adaptive resampling and better parallelization,NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_6,0,Model stacking ,NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_8,0,Post-processing in workflow(),NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_10,70,H2O.ai support ,NA
R_2sYhfD2iLdW26rP,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_1,5,Survival analysis,NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_2,5,Support for sparse data structures,NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_3,5,Adaptive resampling and better parallelization,NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_4,15,"Model monitoring, updating, & organization",NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_5,17,Translate prediction equations,NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_6,5,Model stacking ,NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_8,10,Post-processing in workflow(),NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_9,5,Ignore recipe steps,NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_10,3,H2O.ai support ,NA
R_6EGexGsFjuqQuel,I have used tidymodels packages a few times,Q5_12,30,Other,More articles to learn
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_1,40,Survival analysis,NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_2,0,Support for sparse data structures,NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_3,0,Adaptive resampling and better parallelization,NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_4,0,"Model monitoring, updating, & organization",NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_5,0,Translate prediction equations,NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_6,20,Model stacking ,NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_8,25,Post-processing in workflow(),NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_9,0,Ignore recipe steps,NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_10,15,H2O.ai support ,NA
R_3NzeElYPB2cBZ4L,I have used tidymodels packages a few times,Q5_12,0,Other,NA
R_3GjQQ6Y9CSIxLP4,I have used tidymodels packages a few times,Q5_1,0,Survival analysis,NA
